Date,ATR,CCI,MACD,MTM,ROC,RSI,open,low,high,close,chg,pct_chg
2016-08-30,20.5252,-35.2326,25.3273,-24.8077,0.5389,45.6285,3310.3188,3304.5966,3325.1218,3311.9872,4.2060,0.1272
2016-08-31,29.3177,-35.6278,24.4037,-14.0360,-1.9340,57.2267,3310.5654,3304.6552,3333.9729,3327.7938,15.8066,0.4773
2016-09-01,28.1326,-76.5134,21.3106,-28.2864,-2.2695,40.1713,3326.7389,3301.2129,3329.3455,3301.5767,-26.2171,-0.7878
2016-09-02,24.6698,-68.6668,19.6445,5.1421,-1.7472,48.9093,3298.7217,3295.7554,3320.4252,3314.1142,12.5375,0.3797
2016-09-05,24.3055,-21.0400,18.5593,12.5901,-1.3317,52.5976,3321.0053,3314.6293,3338.4197,3319.6803,5.5661,0.1680
2016-09-06,47.8254,10.4436,19.3279,34.8447,-0.6655,65.0713,3322.0180,3300.1257,3347.9511,3342.6259,22.9456,0.6912
2016-09-07,19.6059,86.5173,19.5656,28.8300,0.1205,63.4909,3344.0657,3337.7508,3357.3567,3340.8172,-1.8087,-0.0541
2016-09-08,15.1686,65.3381,19.4289,11.7702,-0.0678,62.2342,3338.0082,3328.2264,3343.3950,3339.5640,-1.2532,-0.0375
2016-09-09,26.9070,24.9774,17.3837,16.4673,-0.3549,44.2046,3339.3733,3318.0440,3344.9510,3318.0440,-21.5200,-0.6444
2016-09-12,83.4710,-264.9766,11.1607,-51.5099,-1.4013,23.3194,3271.8702,3234.5730,3276.7163,3262.6043,-55.4397,-1.6709
2016-09-13,22.8367,-200.8199,5.9767,-59.3473,-1.4138,22.7901,3265.3373,3246.3857,3269.2224,3260.3330,-2.2713,-0.0696
2016-09-14,28.9975,-186.8937,0.1238,-103.8960,-2.0875,18.1004,3245.7371,3231.3355,3254.9950,3238.7299,-21.6031,-0.6626
2016-09-19,26.1696,-109.2807,-2.5173,-77.6930,-1.4753,35.9578,3242.7429,3242.7429,3264.8995,3263.1242,24.3943,0.7532
2016-09-20,12.6468,-85.8968,-5.0142,-82.1606,-2.1152,33.8790,3264.6649,3252.3885,3265.0353,3257.4034,-5.7208,-0.1753
2016-09-21,16.5808,-62.6987,-6.1767,-51.4077,-1.0583,40.5368,3257.7097,3254.3214,3270.9022,3266.6363,9.2329,0.2834
2016-09-22,36.5630,-6.1569,-5.0640,28.5168,-0.6938,54.9668,3281.4718,3277.9791,3303.1993,3291.1211,24.4848,0.7495
2016-09-23,18.8912,-21.1811,-5.3673,15.3335,-1.3258,46.4323,3292.2788,3275.0250,3293.9162,3275.6665,-15.4546,-0.4696
2016-09-26,55.3827,-99.4270,-9.9618,-18.4461,-3.6601,27.8422,3267.6905,3220.2838,3267.6905,3220.2838,-55.3827,-1.6907
2016-09-27,26.3342,-95.7850,-11.8150,-22.3696,-2.9952,38.7238,3214.8704,3214.4414,3240.7756,3240.7546,20.4708,0.6357
2016-09-28,15.6510,-83.4319,-13.9191,-26.5130,-3.2541,35.6179,3243.6470,3227.9960,3243.6470,3230.8904,-9.8642,-0.3044
2016-09-29,26.8764,-54.4429,-14.3323,-22.2489,-2.2199,43.1100,3234.8570,3234.8032,3257.7668,3244.3874,13.4970,0.4177
2016-09-30,21.9041,-32.2776,-13.7830,-37.8363,-0.2856,47.9055,3240.1775,3239.0364,3260.9405,3253.2848,8.8974,0.2742
2016-10-10,41.3561,123.1511,-9.9580,18.2024,1.0286,64.3530,3265.3644,3258.9584,3294.6409,3293.8689,40.5841,1.2475
2016-10-11,15.1267,162.6617,-5.8356,86.2735,2.0943,68.1282,3296.8672,3292.8775,3308.0042,3306.5573,12.6884,0.3852
2016-10-12,16.8041,113.4506,-3.0616,59.2553,1.1304,63.9354,3299.1388,3289.7532,3302.5610,3300.0099,-6.5474,-0.1980
2016-10-13,15.0117,102.4920,-0.6431,71.7551,1.3889,64.9766,3299.1557,3292.3974,3307.4091,3302.6455,2.6356,0.0799
2016-10-14,20.9569,83.0456,1.5145,61.4607,1.2004,66.3914,3298.7340,3285.7290,3306.6859,3305.8481,3.2026,0.0970
2016-10-17,37.4684,40.2263,0.9566,24.5939,-0.4024,46.6443,3305.9635,3271.5413,3309.0097,3277.8787,-27.9694,-0.8461
2016-10-18,48.6509,81.5508,3.9749,27.4635,1.3941,65.6770,3272.6815,3272.6815,3321.3324,3321.3324,43.4537,1.3257
2016-10-19,22.6888,108.2651,5.8882,9.6834,2.9798,62.5402,3323.3038,3309.8313,3332.5201,3316.2407,-5.0917,-0.1533
2016-10-20,12.7290,92.4983,7.5087,18.5945,2.4022,63.5110,3317.1792,3312.1741,3324.9031,3318.6044,2.3637,0.0713
2016-10-21,32.3816,102.6340,9.4215,25.0945,2.9976,67.4265,3315.7156,3309.1787,3341.5603,3327.7400,9.1356,0.2753
2016-10-24,55.0859,174.3591,13.9908,61.7297,3.7970,79.1397,3332.5125,3330.9674,3382.8259,3367.5778,39.8378,1.1971
2016-10-25,17.3286,169.5862,17.4014,89.5760,3.5094,79.0344,3367.4753,3356.5853,3373.9139,3367.4547,-0.1231,-0.0037
2016-10-26,18.2566,120.8528,18.8657,33.4679,1.8498,67.8835,3365.1975,3349.5744,3367.8310,3354.8003,-12.6544,-0.3758
2016-10-27,19.6671,74.0959,19.0717,29.4543,1.1836,60.5118,3351.4603,3335.1332,3352.3545,3345.6950,-9.1053,-0.2714
2016-10-28,33.4597,74.1735,18.5715,21.5218,1.2156,56.0451,3347.1438,3337.2888,3370.7485,3340.1262,-5.5688,-0.1664
2016-10-31,23.1416,16.6268,17.6609,8.5378,1.0183,52.8123,3332.4060,3317.3279,3340.4695,3336.2778,-3.8484,-0.1152
2016-11-01,24.9373,65.2732,18.5630,-8.5263,1.6094,66.5245,3338.7099,3334.4568,3359.3941,3359.0515,22.7737,0.6826
2016-11-02,27.6674,25.9494,17.0081,-34.1023,1.6924,47.7392,3350.7100,3331.3841,3356.3974,3333.3524,-25.6991,-0.7651
2016-11-03,55.1511,70.4115,18.1274,10.2847,1.3173,63.1554,3326.9045,3324.8378,3379.9889,3365.0850,31.7326,0.9520
2016-11-04,29.2131,77.0326,17.9275,8.4799,1.1439,56.3031,3362.2055,3348.4263,3377.6394,3354.1749,-10.9101,-0.3242
2016-11-07,20.4294,43.2519,17.7593,16.4654,1.1447,57.5280,3353.4441,3342.3122,3362.7416,3356.5916,2.4167,0.0721
2016-11-08,27.3258,126.2671,18.5840,34.8399,1.3035,64.6712,3367.6974,3361.1292,3383.9174,3371.1177,14.5261,0.4328
2016-11-09,51.0162,-13.2950,17.5774,-5.9968,-0.4313,51.6971,3370.5999,3322.0798,3373.0960,3353.0547,-18.0630,-0.5358
2016-11-10,49.9611,220.7026,19.5844,57.2595,0.6877,67.8100,3374.9060,3374.9060,3403.0158,3390.6119,37.5572,1.1201
2016-11-11,39.7790,227.7229,23.0564,52.1361,1.8606,74.9222,3387.9481,3382.8925,3422.6715,3417.2211,26.6092,0.7848
2016-11-14,44.4767,215.2169,26.5530,76.0733,2.5272,77.8034,3409.2241,3408.1392,3452.6159,3430.2482,13.0271,0.3812
2016-11-15,18.9268,148.6710,28.9598,73.2781,2.6868,77.4930,3428.8663,3415.9948,3434.9216,3429.8697,-0.3785,-0.0110
2016-11-16,16.3931,119.3866,30.4932,58.4744,2.7970,77.2218,3432.4336,3419.2435,3435.6366,3429.5921,-0.2776,-0.0081
2016-11-17,24.7919,99.0566,31.9010,83.4803,2.3067,79.3866,3423.4654,3412.8771,3437.6690,3436.5350,6.9429,0.2024
2016-11-18,29.8487,77.3077,31.1184,26.8435,2.5231,60.4435,3437.4898,3413.2698,3443.1185,3417.4554,-19.0796,-0.5552
2016-11-21,51.0622,91.4095,32.0376,23.8895,2.2592,70.8073,3412.6523,3412.0801,3463.1423,3441.1106,23.6552,0.6922
2016-11-22,28.1083,118.2695,34.5668,38.1155,3.4044,78.5697,3443.2201,3443.2201,3469.2189,3468.3637,27.2531,0.7920
2016-11-23,27.1925,135.7289,36.6621,44.8592,3.5196,80.0560,3473.8949,3465.7639,3492.9564,3474.7289,6.3652,0.1835
2016-11-24,41.1540,140.7423,39.0037,59.1481,3.4891,83.1441,3468.8071,3467.0108,3508.1648,3488.7402,14.0113,0.4032
2016-11-25,57.3552,155.6960,42.9910,84.7634,5.0176,88.2271,3490.0399,3463.9477,3521.3029,3521.2984,32.5582,0.9332
2016-11-28,32.0619,176.2861,46.7245,117.6253,4.2608,89.7909,3538.6754,3528.3196,3553.3603,3535.0807,13.7823,0.3914
2016-11-29,62.3398,164.7912,51.4273,122.9298,4.2965,92.3524,3525.9011,3521.3787,3583.7185,3564.0404,28.9597,0.8192
2016-11-30,40.0458,118.6051,52.4485,69.6373,3.1413,72.6772,3557.6357,3527.0231,3567.0689,3538.0010,-26.0394,-0.7306
2016-12-01,37.9690,121.4151,54.8076,90.3071,3.9409,78.4082,3543.9555,3543.2450,3575.9700,3565.0360,27.0350,0.7641
2016-12-02,48.2479,72.0055,53.1530,40.2145,2.8972,58.6919,3559.7711,3516.7881,3562.5497,3528.9547,-36.0813,-1.0121
2016-12-05,71.6114,-24.1496,46.5007,-51.8911,0.9566,39.1803,3473.6876,3457.3433,3496.8838,3469.4073,-59.5474,-1.6874
2016-12-06,20.7834,-46.2703,39.9409,-75.9274,1.2201,36.6618,3466.2417,3456.8067,3477.5901,3459.1533,-10.2540,-0.2956
2016-12-07,29.9912,-51.4145,35.6700,-88.2931,1.0066,43.6908,3458.3687,3445.7561,3475.7473,3475.7473,16.5940,0.4797
2016-12-08,17.8282,-47.4497,31.4703,-67.8584,0.0513,41.8102,3481.8067,3466.5120,3484.3402,3470.1426,-5.6047,-0.1613
2016-12-09,46.1664,-29.8709,29.7005,-71.3356,0.5460,52.1899,3464.8733,3461.7612,3507.9276,3493.7004,23.5578,0.6789
2016-12-12,95.0092,-128.7493,21.2330,-119.7753,-2.2805,29.5195,3489.2683,3400.7930,3495.8022,3409.1794,-84.5210,-2.4192
2016-12-13,45.6191,-167.8673,14.0264,-64.3718,-3.3017,28.7839,3394.2072,3370.5956,3416.2147,3405.0355,-4.1439,-0.1216
2016-12-14,34.0139,-145.9104,6.1391,-80.2080,-4.4167,24.2233,3399.4113,3378.2656,3412.2795,3378.9453,-26.0902,-0.7662
2016-12-15,51.8024,-164.1759,-3.1825,-135.3135,-6.2740,18.9149,3363.8597,3327.1429,3378.0367,3340.4338,-38.5115,-1.1397
2016-12-16,25.7988,-138.6849,-10.0030,-124.1121,-5.4260,21.8996,3335.3625,3330.4928,3356.2916,3346.0305,5.5967,0.1675
2016-12-19,21.0319,-122.7651,-16.5927,-164.7177,-6.6213,19.3025,3342.3449,3324.9986,3344.8584,3328.9827,-17.0478,-0.5095
2016-12-20,39.8340,-123.1007,-23.1554,-100.1153,-6.2310,16.5505,3328.2985,3289.2682,3329.1022,3309.0641,-19.9186,-0.5983
2016-12-21,33.4120,-86.6507,-25.6822,-66.4995,-3.7722,33.4077,3313.7451,3313.7451,3342.4761,3338.5360,29.4719,0.8906
2016-12-22,17.6432,-76.0020,-27.5976,-43.2733,-3.5697,32.6389,3335.1218,3322.7196,3340.3628,3335.6720,-2.8640,-0.0858
2016-12-23,34.7877,-85.4362,-31.0233,-32.8347,-4.8378,25.6857,3333.4009,3300.8843,3334.8937,3307.5991,-28.0729,-0.8416
2016-12-26,55.3731,-86.0281,-32.1729,-23.6299,-4.2575,34.5126,3293.2236,3267.0481,3322.4212,3322.4006,14.8015,0.4475
2016-12-27,14.4006,-59.3563,-33.1869,-12.5975,-5.0753,32.6229,3319.2061,3315.8318,3330.2324,3316.3852,-6.0154,-0.1811
2016-12-28,27.3730,-77.0366,-34.7595,-7.1754,-3.1471,28.1634,3315.7526,3293.1737,3320.5467,3301.8887,-14.4965,-0.4371
2016-12-29,24.0171,-89.8972,-35.9244,-40.7712,-3.1504,26.9077,3297.0360,3288.0959,3312.1130,3297.7648,-4.1239,-0.1249
2016-12-30,17.7984,-72.5957,-35.4453,-25.5912,-2.0380,36.9775,3302.5993,3295.7513,3313.5497,3310.0808,12.3160,0.3735
2017-01-03,35.1821,26.2260,-32.1016,34.6281,0.0537,55.9748,3313.9534,3313.9534,3345.2629,3342.2272,32.1464,0.9712
2017-01-04,31.4131,143.0582,-27.0352,45.9111,0.6659,65.9647,3340.5576,3338.1527,3369.5658,3368.3117,26.0845,0.7805
2017-01-05,11.9499,160.7872,-22.7994,51.4040,1.1657,65.6068,3368.3402,3361.4620,3373.4119,3367.7892,-0.5225,-0.0155
2017-01-06,21.9791,103.2773,-20.8262,45.7778,1.1666,52.4559,3366.8522,3346.8914,3368.8705,3347.6665,-20.1227,-0.5975
2017-01-09,21.8747,100.2213,-17.7477,66.1366,0.7598,60.1831,3345.7483,3344.3472,3366.2219,3363.9014,16.2349,0.4850
2017-01-10,16.4173,94.8239,-15.5827,48.1908,0.6775,56.3706,3361.6394,3354.0878,3370.5051,3358.2716,-5.6298,-0.1674
2017-01-11,32.3337,38.3508,-15.6056,-7.7318,0.8132,42.6715,3355.8008,3334.2978,3366.6315,3334.4954,-23.7762,-0.7080
2017-01-12,27.1650,-21.2474,-16.7915,-50.6876,-0.1438,35.3553,3332.6857,3315.9629,3343.1279,3317.6241,-16.8713,-0.5060
2017-01-13,28.7999,-33.4017,-17.3468,-47.8770,0.1064,37.1101,3317.9625,3309.3741,3338.1740,3319.9122,2.2881,0.0690
2017-01-16,58.5748,-96.7662,-17.6214,-28.2210,0.5317,36.8652,3314.1507,3264.2071,3322.7819,3319.4455,-0.4667,-0.0141
2017-01-17,35.1723,-53.1321,-17.0844,-37.5451,0.8670,43.4926,3305.6001,3292.2044,3327.3767,3326.3563,6.9108,0.2082
2017-01-18,30.5557,7.1709,-15.4312,-18.9063,0.8847,54.3236,3323.3389,3320.4062,3350.9619,3339.3653,13.0090,0.3911
2017-01-19,21.8124,-14.3352,-14.7640,-5.2063,-0.3871,46.1091,3330.9522,3324.6835,3346.4959,3329.2891,-10.0762,-0.3017
2017-01-20,32.0381,27.2236,-12.0308,37.2650,-0.3985,63.1141,3326.9773,3326.3740,3358.4121,3354.8891,25.6000,0.7689
2017-01-23,23.8497,93.7924,-9.0190,44.1686,-0.1101,67.5288,3359.0543,3355.8475,3378.7388,3364.0808,9.1917,0.2740
2017-01-24,15.4210,81.6030,-6.5271,45.0054,0.5014,67.7155,3363.1374,3355.8990,3371.3200,3364.4509,0.3701,0.0110
2017-01-25,19.2232,103.1789,-3.5867,49.5479,0.3568,73.3959,3361.6561,3357.2183,3376.4415,3375.9042,11.4533,0.3404
2017-01-26,19.9806,144.4147,-0.2803,48.5953,0.8841,78.2336,3378.2609,3378.2609,3395.8848,3387.9606,12.0564,0.3571
2017-02-03,29.9120,87.2128,0.4412,35.2032,0.8996,54.9103,3390.9315,3362.5653,3392.4773,3364.4923,-23.4683,-0.6927
2017-02-06,22.5832,75.1545,1.6965,18.3160,1.6753,60.1968,3368.1081,3358.7516,3381.3348,3373.2051,8.7128,0.2590
2017-02-07,22.0848,50.7538,2.0608,1.6041,1.3787,53.6784,3371.7695,3354.6251,3376.7099,3365.6849,-7.5202,-0.2229
2017-02-08,36.2557,59.4657,3.7269,18.8369,1.9233,64.4818,3361.7811,3347.4302,3383.6859,3383.2878,17.6029,0.5230
2017-02-09,26.8016,115.6570,6.0273,20.3882,2.1025,70.5673,3381.8992,3379.7872,3406.5888,3396.2924,13.0046,0.3844
2017-02-10,26.0332,170.1698,9.1324,25.5262,2.2196,76.8583,3398.3173,3398.0295,3422.3256,3413.4868,17.1944,0.5063
2017-02-13,26.0564,204.8030,13.2791,71.7827,3.2135,82.7292,3416.9168,3416.8746,3439.5432,3436.2750,22.7882,0.6676
2017-02-14,16.2720,158.8255,16.3390,62.5991,2.4119,82.2121,3438.5110,3424.4028,3440.6748,3435.8042,-0.4708,-0.0137
2017-02-15,30.9511,118.7043,17.4260,56.0282,1.7132,67.1403,3435.3882,3417.0811,3448.0322,3421.7131,-14.0911,-0.4101
2017-02-16,22.5817,108.0695,19.6124,57.6453,2.2732,74.7246,3421.8299,3418.3514,3440.9331,3440.9331,19.2200,0.5617
2017-02-17,37.9419,88.8029,19.5470,25.1495,1.3489,58.3385,3443.6166,3419.6143,3457.5562,3421.4419,-19.4912,-0.5665
2017-02-20,51.1616,120.9846,23.2576,57.9058,2.4626,75.1181,3421.6434,3421.6434,3472.6035,3471.3926,49.9507,1.4599
2017-02-21,18.6929,153.4574,26.8116,46.5480,3.5170,77.5959,3475.0584,3472.0170,3490.0855,3482.8230,11.4304,0.3293
2017-02-22,16.4220,133.6511,29.8436,53.9525,3.4552,79.1102,3483.2008,3473.5240,3489.9460,3489.7567,6.9337,0.1991
2017-02-23,32.8436,104.7137,30.5682,51.6105,3.1981,66.3549,3487.5745,3460.1180,3492.9616,3473.3236,-16.4331,-0.4709
2017-02-24,18.6003,80.8547,30.8296,32.9186,2.6768,66.5628,3468.9588,3455.2514,3473.8517,3473.8517,0.5281,0.0152
2017-02-27,32.4579,35.9242,28.4791,24.7809,1.4701,47.9577,3471.1319,3441.3938,3472.8356,3446.2228,-27.6289,-0.7953
2017-02-28,19.5500,19.4735,26.8384,-18.5823,1.1520,51.8115,3445.0274,3441.3589,3460.9089,3452.8103,6.5875,0.1912
2017-03-01,23.5872,36.2234,25.6961,-24.3854,0.6450,55.2113,3452.2058,3449.1090,3472.6962,3458.4376,5.6273,0.1630
2017-03-02,34.4700,-28.1752,22.6463,-54.6604,-0.0206,40.8618,3463.4829,3434.0010,3468.4710,3435.0963,-23.3413,-0.6749
2017-03-03,22.2651,-117.6047,19.4217,-45.4608,0.1797,37.2605,3424.6627,3412.8312,3428.8824,3427.8628,-7.2335,-0.2106
2017-03-06,23.1301,-50.4842,18.1595,-27.3677,0.1613,50.6866,3427.2533,3425.9041,3449.0342,3446.4840,18.6212,0.5432
2017-03-07,13.9812,-21.0859,17.5597,7.7337,0.9503,55.2936,3446.1628,3440.0574,3454.0386,3453.9565,7.4725,0.2168
2017-03-08,15.7776,-29.7932,16.4728,-4.0790,-0.6528,51.2741,3452.2006,3441.2575,3457.0351,3448.7313,-5.2252,-0.1513
2017-03-09,34.0531,-128.3060,13.6955,-31.4938,-1.6044,37.5984,3442.8953,3414.6782,3443.0455,3426.9438,-21.7875,-0.6318
2017-03-10,12.3019,-103.7816,11.4391,-7.2047,-1.7728,38.4553,3423.9776,3423.9369,3436.2388,3427.8916,0.9478,0.0277
2017-03-13,45.4101,-36.0354,11.9506,30.2352,-0.4384,59.6473,3425.6723,3412.6879,3458.0980,3458.0980,30.2064,0.8812
2017-03-14,16.4881,52.5797,12.1030,10.2094,-0.4939,58.5229,3456.6584,3448.9034,3465.3915,3456.6934,-1.4046,-0.0406
2017-03-15,18.6515,70.6533,12.6390,9.6871,0.5055,62.6983,3452.2139,3445.2676,3463.9191,3463.6436,6.9502,0.2011
2017-03-16,28.4831,206.1147,14.3398,32.7753,0.8311,71.5359,3472.2694,3472.2694,3492.1267,3481.5066,17.8630,0.5157
2017-03-17,47.0284,60.8503,12.6610,18.8613,-0.3653,45.6159,3485.3114,3441.4685,3488.4969,3445.8051,-35.7015,-1.0255
2017-03-20,24.2376,-18.9306,11.5051,21.7210,0.4226,48.0260,3449.0515,3429.8254,3454.0630,3449.6126,3.8075,0.1105
2017-03-21,21.0610,69.9127,11.8033,8.2488,1.1227,57.8723,3449.7696,3445.6416,3466.7026,3466.3468,16.7342,0.4851
2017-03-22,32.8474,8.0400,10.6024,-6.6432,0.1035,47.3823,3450.7544,3433.4994,3464.3328,3450.0502,-16.2966,-0.4701
2017-03-23,35.1252,39.6285,10.4923,-1.6654,0.2322,54.6088,3452.4056,3435.6912,3470.8164,3461.9782,11.9280,0.3457
2017-03-24,38.2071,173.2802,12.4898,8.0931,1.1850,67.1470,3464.1966,3461.1108,3499.3179,3489.5997,27.6215,0.7979
2017-03-27,31.4583,152.2586,12.9902,32.2334,1.4910,58.9661,3488.7647,3474.5206,3505.9789,3478.0385,-11.5612,-0.3313
2017-03-28,20.8245,66.5865,12.5778,20.1967,1.2228,53.4081,3480.2490,3461.4678,3482.2923,3469.8093,-8.2292,-0.2366
2017-03-29,27.5042,39.6683,11.7431,-1.1535,0.2052,50.2217,3472.9665,3455.5529,3483.0571,3465.1933,-4.6160,-0.1330
2017-03-30,44.9389,-106.4829,8.6870,-13.2922,-0.5767,34.8514,3461.6159,3422.3660,3467.3049,3436.7580,-28.4353,-0.8206
2017-03-31,25.4854,-78.9790,7.7322,-5.9327,-0.2194,47.8440,3434.8222,3430.8197,3456.3051,3456.0455,19.2875,0.5612
2017-04-05,48.4924,142.1402,10.7129,14.2935,0.6430,67.2733,3476.4231,3475.1486,3504.5379,3503.8932,47.8477,1.3845
2017-04-06,22.0533,162.4277,13.7362,36.0084,1.9804,70.1089,3507.9879,3495.7246,3517.7779,3514.0469,10.1537,0.2898
2017-04-07,20.4265,156.5727,16.2208,47.6541,1.9669,71.1193,3514.4521,3506.3885,3526.8150,3517.4634,3.4165,0.0972
2017-04-10,20.7129,107.8399,16.9995,39.9459,1.1191,62.0414,3519.4597,3502.0826,3522.7955,3505.1392,-12.3242,-0.3504
2017-04-11,53.9925,69.7343,18.3881,80.5700,1.9501,67.0352,3503.8294,3466.1390,3520.1315,3517.3280,12.1888,0.3477
2017-04-12,25.0984,84.3671,18.6372,53.3932,1.3709,60.8204,3514.5723,3497.9991,3523.0975,3509.4387,-7.8893,-0.2243
2017-04-13,21.8686,74.3691,19.0290,10.6730,0.7155,63.4623,3500.2838,3496.5699,3518.4385,3514.5662,5.1275,0.1461
2017-04-14,40.5196,16.5783,16.8806,-27.5424,0.2434,43.9844,3516.8103,3476.9468,3517.4664,3486.5045,-28.0617,-0.7984
2017-04-17,32.8286,-54.7894,14.4815,-37.5217,0.2920,40.4962,3475.7381,3453.6759,3480.5696,3479.9417,-6.5628,-0.1882
2017-04-18,26.4548,-48.1708,11.0648,-42.3963,-0.0707,32.4126,3474.8892,3462.6297,3489.0845,3462.7429,-17.1988,-0.4942
2017-04-19,44.2289,-121.7746,6.9163,-71.4519,0.2653,26.2469,3452.9904,3418.5140,3459.3524,3445.8761,-16.8668,-0.4871
