Date,ATR,CCI,MACD,MTM,ROC,RSI,open,low,high,close,chg,pct_chg
2017-04-20,24.8937,-75.1861,4.8374,-47.8906,0.1592,39.1527,3444.5225,3440.7151,3465.6088,3461.5481,15.6720,0.4548
2017-04-21,26.0201,-62.3470,3.5714,-47.7797,-1.0590,43.1433,3461.3890,3449.5421,3475.5622,3466.7865,5.2384,0.1513
2017-04-24,62.8073,-145.2965,-0.2953,-55.2458,-2.3559,28.1290,3458.2279,3403.9792,3458.2279,3431.2587,-35.5278,-1.0248
2017-04-25,27.0195,-104.9786,-2.5463,-38.9674,-2.1746,35.4956,3427.7322,3422.6521,3449.6716,3440.9743,9.7156,0.2831
2017-04-26,27.4146,-64.9037,-3.9452,-17.5597,-1.7105,38.7587,3440.2526,3439.1505,3466.5651,3445.1832,4.2089,0.1223
2017-04-27,49.7331,-100.1663,-4.8737,0.8441,-2.0074,40.0869,3435.1017,3399.5392,3449.2723,3446.7202,1.5370,0.0446
2017-04-28,29.4827,-87.7098,-6.1013,-21.7951,-1.9857,35.8568,3439.5735,3417.2375,3439.9040,3439.7530,-6.9672,-0.2021
2017-05-02,21.0878,-90.1480,-8.0447,-40.2099,-2.5036,28.9290,3427.9169,3418.6652,3436.3064,3426.5766,-13.1764,-0.3831
2017-05-03,29.1466,-111.7270,-10.5484,-18.1305,-2.1046,23.3933,3421.7586,3403.0782,3432.2248,3413.1282,-13.4484,-0.3925
2017-05-04,30.1183,-134.2120,-13.0872,-36.5879,-2.1712,20.3550,3404.9379,3391.2770,3421.3953,3404.3864,-8.7418,-0.2561
2017-05-05,37.8296,-194.4442,-16.6690,-62.6330,-2.3159,14.6513,3393.4831,3366.5568,3395.4532,3382.5502,-21.8362,-0.6414
2017-05-08,42.9759,-213.0746,-21.1790,-87.9077,-2.5266,10.7293,3369.1084,3339.5743,3374.1571,3358.8125,-23.7377,-0.7018
2017-05-09,31.2224,-178.9361,-24.9720,-87.2206,-3.1493,9.8889,3342.5981,3327.5901,3358.0463,3352.5324,-6.2801,-0.1870
2017-05-10,33.4315,-134.3076,-28.8423,-88.8759,-3.7235,8.0925,3350.6502,3336.0030,3369.4345,3337.7007,-14.8317,-0.4424
2017-05-11,46.7082,-115.9707,-30.0347,-56.4823,-2.1745,28.1101,3322.9455,3312.8921,3359.6003,3356.6459,18.9452,0.5676
2017-05-12,38.1006,-47.6888,-28.3345,-19.0077,-1.6157,48.5173,3350.9371,3349.1671,3387.2677,3385.3787,28.7328,0.8560
2017-05-15,21.2023,5.4717,-25.5775,16.6435,-1.3349,55.7627,3391.5881,3391.5881,3406.5810,3399.1937,13.8150,0.4081
2017-05-16,55.3011,34.1188,-20.7762,69.8366,-0.5243,67.4743,3390.9250,3373.5520,3428.8531,3428.6491,29.4554,0.8665
2017-05-17,25.8154,58.0213,-18.2682,57.4332,-0.8660,56.1578,3423.1900,3408.1541,3433.9695,3409.9656,-18.6835,-0.5449
2017-05-18,26.0306,19.0085,-17.0406,60.4120,-0.8307,49.7994,3387.6655,3383.9350,3409.9319,3398.1127,-11.8529,-0.3476
2017-05-19,13.5672,35.5852,-15.4270,47.2033,-0.2719,52.8967,3395.2318,3392.3776,3405.9448,3403.8492,5.7365,0.1688
2017-05-22,33.0028,63.6946,-13.3975,25.8600,0.2013,56.9980,3400.5882,3391.1748,3424.1776,3411.2387,7.3895,0.2171
2017-05-23,33.2324,93.5424,-10.6212,25.0003,1.2311,63.6557,3405.0254,3401.5338,3434.7662,3424.1940,12.9553,0.3798
2017-05-24,40.3018,65.6058,-8.3273,-4.4822,1.9458,63.6309,3409.7169,3383.8922,3424.1669,3424.1669,-0.0271,-0.0008
2017-05-25,77.1930,169.1311,-1.5298,75.6925,3.9709,82.3260,3414.3992,3413.2246,3490.4176,3485.6581,61.4912,1.7958
2017-05-26,25.2748,188.9826,3.3966,82.3218,4.2764,78.2269,3479.6206,3473.0400,3498.3148,3480.4345,-5.2236,-0.1499
2017-05-31,40.1597,175.8420,8.2107,89.0353,4.0588,80.9410,3495.0730,3474.9215,3515.0812,3492.8845,12.4500,0.3577
2017-06-01,23.3859,132.3541,12.2761,86.4995,3.3190,81.9912,3485.2223,3476.4283,3499.8142,3497.7382,4.8537,0.1390
2017-06-02,27.9172,95.9420,14.4255,62.3134,2.5687,71.1110,3491.5893,3470.2017,3498.1189,3486.5074,-11.2308,-0.3211
2017-06-05,24.1930,59.5793,14.5288,44.5869,1.1697,56.8105,3480.1692,3462.3144,3484.1244,3468.7538,-17.7536,-0.5092
2017-06-06,32.4282,67.4856,16.3689,7.2235,2.4316,67.4769,3464.3765,3460.4534,3492.8816,3492.8816,24.1278,0.6956
2017-06-07,45.9619,118.5196,20.8939,53.4373,3.9951,78.3682,3493.8846,3491.1328,3537.0947,3533.8718,40.9902,1.1735
2017-06-08,34.0934,147.7766,26.3634,68.0941,4.6162,82.9098,3531.2419,3528.1790,3562.2724,3560.9786,27.1068,0.7671
2017-06-09,30.2536,167.9839,31.5600,78.4321,4.8349,85.0244,3561.2411,3560.6336,3590.8872,3576.1703,15.1917,0.4266
2017-06-12,37.7889,153.1239,35.1298,87.8820,4.3863,83.5698,3570.2191,3565.9012,3603.6901,3574.3894,-1.7809,-0.0498
2017-06-13,25.1960,115.8614,38.1547,113.5136,4.6172,84.9377,3569.1594,3559.2134,3584.4094,3582.2674,7.8780,0.2204
2017-06-14,51.9934,57.6910,36.3430,42.4171,1.4241,53.2317,3571.2483,3530.2740,3571.2483,3535.2987,-46.9687,-1.3111
2017-06-15,33.3335,16.6533,33.9904,-5.0792,1.3894,50.1217,3530.7465,3508.9461,3542.2796,3528.7926,-6.5061,-0.1840
2017-06-16,21.7509,2.3712,30.9597,-42.2175,0.7408,45.2322,3522.9745,3514.3892,3536.1401,3518.7611,-10.0315,-0.2843
2017-06-19,36.1489,36.2765,31.0167,-22.5050,1.5990,61.0835,3520.0602,3520.0602,3554.9100,3553.6653,34.9042,0.9919
2017-06-20,24.1815,43.8324,30.1358,-27.8954,1.7205,57.0151,3560.7871,3539.5149,3563.6964,3546.4940,-7.1713,-0.2018
2017-06-21,42.4197,85.2400,32.4097,5.6876,3.4364,70.6004,3567.1256,3545.5666,3587.9863,3587.9550,41.4610,1.1691
2017-06-22,54.1898,135.7134,34.0123,55.0438,2.7903,71.2287,3583.5583,3581.3375,3635.5273,3590.3425,2.3875,0.0665
2017-06-23,53.9127,125.6119,37.4762,94.0905,2.5188,78.6810,3583.4359,3569.3225,3623.2352,3622.8831,32.5406,0.9063
2017-06-26,49.0604,203.2332,43.3694,149.3308,3.0080,85.1106,3627.0208,3627.0208,3671.9435,3668.0919,45.2088,1.2479
2017-06-27,27.7693,184.5234,48.0206,121.0499,2.7556,85.8603,3665.5775,3648.7635,3676.5328,3674.7152,6.6233,0.1806
2017-06-28,30.6884,124.0530,48.8402,99.6726,2.0081,68.1194,3664.1629,3644.0268,3672.1887,3646.1666,-28.5486,-0.7769
2017-06-29,24.4014,108.6570,50.7334,80.8729,2.4164,73.3622,3649.2525,3644.7331,3669.1345,3668.8279,22.6613,0.6215
2017-06-30,23.5312,90.7251,51.4766,76.4552,3.7196,72.0877,3654.7348,3646.2272,3669.7584,3666.7977,-2.0302,-0.0553
2017-07-03,33.8132,66.6509,50.1998,27.9632,3.4588,61.9419,3667.2316,3633.7825,3667.5957,3650.8463,-15.9514,-0.4350
2017-07-04,39.1552,27.3581,46.1654,-48.1078,2.8767,46.6865,3646.8280,3611.6911,3646.8455,3619.9841,-30.8622,-0.8453
2017-07-05,50.2705,44.5343,45.6450,-15.0357,2.9832,61.3707,3611.8984,3610.4586,3660.7291,3659.6795,39.6954,1.0966
2017-07-06,37.2145,51.4986,44.7505,13.9301,3.2032,61.5044,3654.5576,3629.5600,3666.7745,3660.0967,0.4172,0.0114
2017-07-07,28.2265,36.9729,43.2072,-12.8986,1.8945,59.0540,3647.6416,3631.8702,3657.1131,3655.9293,-4.1674,-0.1139
2017-07-10,26.3178,45.4488,41.3267,-13.1109,1.7643,57.5728,3647.9379,3641.5277,3667.8455,3653.6868,-2.2425,-0.0613
2017-07-11,55.2141,110.6869,40.7484,19.9623,1.3229,65.5008,3646.8783,3645.9946,3701.2087,3670.8086,17.1218,0.4686
2017-07-12,50.9921,72.1307,38.8748,38.8395,-0.2527,56.6146,3672.6328,3640.5893,3691.5814,3658.8236,-11.9850,-0.3265
2017-07-13,37.9174,148.4170,39.2052,27.2410,0.3321,68.5990,3656.3502,3652.5658,3690.4832,3686.9205,28.0969,0.7679
2017-07-14,30.3515,193.0286,40.3075,42.9973,1.5613,73.6305,3682.6153,3672.7425,3703.0940,3703.0940,16.1735,0.4387
2017-07-17,95.1048,46.5131,37.5579,7.6282,-0.1437,50.0875,3700.6179,3621.3652,3716.4700,3663.5575,-39.5365,-1.0677
2017-07-18,45.4994,-36.2386,35.2646,13.4939,0.0104,51.7829,3648.4942,3622.0414,3667.5408,3667.1807,3.6232,0.0989
2017-07-19,72.8433,192.5506,38.0570,58.9380,2.1612,71.7016,3660.8665,3658.2035,3731.0468,3729.7466,62.5659,1.7061
2017-07-20,27.1249,225.2208,41.2580,89.0607,3.5332,75.2573,3725.1436,3723.0689,3750.1938,3747.8843,18.1377,0.4863
2017-07-21,29.6291,154.8267,41.7572,41.6771,1.8832,64.8583,3738.1847,3722.0656,3751.6947,3728.5976,-19.2867,-0.5146
2017-07-24,35.3414,131.7240,42.8587,40.3746,2.2779,68.8419,3724.3778,3719.8488,3755.1902,3743.4686,14.8710,0.3988
2017-07-25,38.8793,88.0294,41.3260,56.0015,1.7405,56.4876,3742.6405,3713.2766,3752.1559,3719.5590,-23.9096,-0.6387
2017-07-26,54.3497,39.2805,38.5238,38.2077,1.4151,50.0939,3722.8761,3684.1819,3738.5316,3705.3884,-14.1706,-0.3810
2017-07-27,44.1917,12.0104,36.4322,-17.5519,1.1274,53.1503,3700.8558,3672.4971,3716.6888,3712.1947,6.8063,0.1837
2017-07-28,28.7602,39.7831,35.1519,-25.9929,1.7237,57.5906,3703.4895,3696.7776,3725.5378,3721.8914,9.6967,0.2612
2017-07-31,32.8657,77.3327,35.0231,9.2756,1.3820,64.2853,3722.4282,3713.6550,3746.5207,3737.8732,15.9818,0.4294
2017-08-01,33.3089,131.0368,37.1164,26.9142,1.8171,74.2195,3738.7364,3737.0954,3770.4043,3770.3828,32.5096,0.8697
2017-08-02,25.0747,131.4927,37.5733,41.2935,2.6558,67.6044,3768.1938,3759.2764,3784.3511,3760.8525,-9.5303,-0.2528
2017-08-03,47.9101,45.0261,34.8685,22.4380,1.6537,49.3233,3755.1081,3718.4351,3766.3452,3727.8264,-33.0261,-0.8782
2017-08-04,31.7282,-21.1516,30.7368,-4.6151,-0.5943,41.1394,3724.7225,3707.0030,3738.7312,3707.5796,-20.2468,-0.5431
2017-08-07,40.8222,-55.6645,28.6823,4.9034,-0.5627,50.4942,3701.2161,3689.9552,3730.7774,3726.7948,19.2152,0.5183
2017-08-08,18.5228,-5.2101,27.1780,-5.6603,0.0970,53.0206,3724.3287,3718.8116,3737.3344,3732.2129,5.4181,0.1454
2017-08-09,25.4322,-8.9044,25.5965,-39.3388,-0.3319,52.3293,3728.0319,3713.5668,3738.9990,3731.0440,-1.1689,-0.0313
2017-08-10,58.6848,-55.5845,22.8593,-44.9317,-0.0978,43.5191,3724.9620,3688.1766,3746.8614,3715.9208,-15.1232,-0.4053
2017-08-11,70.8263,-224.8430,14.9842,-80.4761,-1.5663,22.7130,3687.9314,3645.0945,3700.4944,3647.3503,-68.5705,-1.8453
2017-08-14,51.0160,-130.4973,12.4194,-12.8965,-0.4717,44.6376,3651.3754,3651.3754,3698.3663,3694.6831,47.3328,1.2977
2017-08-15,27.0129,-45.8619,11.1756,-20.7382,-0.4255,48.8237,3695.7800,3692.2802,3719.2931,3706.0566,11.3735,0.3078
2017-08-16,27.4102,-76.7804,9.7040,-30.7922,-0.9752,47.0824,3701.1337,3679.7338,3707.1440,3701.4207,-4.6359,-0.1251
2017-08-17,21.2032,-10.5132,10.0245,-9.7670,-1.3024,55.2800,3707.0668,3704.4126,3722.6239,3721.2770,19.8563,0.5365
2017-08-18,33.0802,4.3068,10.4323,8.7540,-0.9620,56.6587,3707.1891,3700.4112,3733.4914,3724.6748,3.3978,0.0913
2017-08-21,19.5883,81.6693,11.9348,93.6438,0.3532,63.1979,3731.8399,3728.6157,3744.2631,3740.9941,16.3193,0.4381
2017-08-22,23.7368,135.4666,13.8777,57.6149,1.2061,67.2990,3745.7543,3734.5556,3758.2924,3752.2980,11.3039,0.3022
2017-08-23,30.7364,154.6321,15.5441,50.0318,0.7860,68.7024,3747.6108,3741.7204,3772.4568,3756.0884,3.7904,0.1010
2017-08-24,36.6206,86.1565,14.9620,33.2251,0.0652,53.2028,3755.8902,3729.0876,3765.7082,3734.6458,-21.4426,-0.5709
2017-08-25,61.3235,155.4189,19.2103,74.4774,1.7344,73.5838,3736.2916,3736.2916,3795.9693,3795.7544,61.1086,1.6363
2017-08-28,71.1878,231.9804,26.0656,118.0371,3.4121,81.1527,3805.6567,3805.6567,3866.9422,3842.7119,46.9575,1.2371
2017-08-29,22.1706,169.7600,30.4875,93.5435,5.1321,76.5697,3839.1779,3825.7597,3847.9303,3834.5376,-8.1743,-0.2127
2017-08-30,26.8455,137.3626,33.5856,82.0025,3.7789,76.4195,3834.2682,3827.8607,3854.7062,3834.3005,-0.2371,-0.0062
2017-08-31,39.3129,91.8020,34.6563,66.0044,3.1310,68.1581,3835.8394,3800.8861,3840.1990,3822.0928,-12.2077,-0.3184
2017-09-01,25.4590,88.0616,35.7739,95.8925,3.4883,70.7805,3825.3392,3818.1586,3843.6176,3830.5383,8.4455,0.2210
2017-09-04,33.5369,80.5462,37.4447,49.8619,3.3413,75.1628,3828.5447,3813.5537,3847.0906,3845.6163,15.0780,0.3936
2017-09-05,23.3424,92.5917,39.2388,14.3345,3.5539,78.1445,3845.5451,3841.9514,3865.2938,3857.0464,11.4301,0.2972
2017-09-06,26.8646,71.2744,39.5912,14.9123,2.8991,71.3163,3846.7471,3831.3835,3858.2481,3849.4499,-7.5965,-0.1970
2017-09-07,29.3267,53.7034,37.8544,-4.4292,2.0674,56.1438,3851.6880,3828.8350,3858.1617,3829.8713,-19.5786,-0.5086
2017-09-08,29.0353,28.0986,35.7526,3.8967,1.8610,53.4388,3830.0707,3813.9833,3843.0186,3825.9895,-3.8818,-0.1014
2017-09-11,33.2301,29.5755,33.6709,-4.8930,2.4366,53.1663,3828.3422,3817.5108,3850.7409,3825.6453,-0.3442,-0.0090
2017-09-12,27.3848,37.9668,32.6366,-7.6822,1.1112,61.5648,3832.2422,3822.0037,3849.3885,3837.9341,12.2888,0.3212
2017-09-13,24.8400,35.5856,31.8270,-14.4403,-0.0028,64.4715,3835.5493,3822.9441,3847.7841,3842.6061,4.6720,0.1217
2017-09-14,34.4055,-18.7712,29.8208,-19.4945,-0.1195,51.7539,3843.5720,3820.0876,3854.4931,3829.9554,-12.6507,-0.3292
2017-09-15,24.7736,-57.7334,28.0162,1.4252,-0.0783,52.9350,3826.1448,3818.5234,3843.2970,3831.2965,1.3411,0.0350
2017-09-18,31.0624,102.5943,27.2280,17.1533,0.5507,62.6314,3832.9626,3832.9626,3862.3589,3843.1428,11.8463,0.3092
2017-09-19,37.0145,2.2342,25.4206,6.4708,0.0412,50.9148,3849.8794,3820.2885,3857.3030,3832.1161,-11.0267,-0.2869
2017-09-20,23.0568,32.8691,24.5380,4.5012,-0.0827,59.4365,3830.1549,3827.8858,3850.9426,3842.4353,10.3192,0.2693
2017-09-21,23.4137,77.7959,23.1986,-4.7885,-0.4985,54.3680,3843.2577,3837.3840,3860.7977,3837.8176,-4.6177,-0.1202
2017-09-22,25.4295,-72.3519,21.8778,7.7750,-0.3044,54.2631,3826.4589,3816.8225,3842.2520,3837.7304,-0.0872,-0.0023
2017-09-25,26.6112,-178.5532,19.0031,-13.5050,-0.3154,35.4845,3829.2190,3811.1192,3835.3894,3817.7915,-19.9389,-0.5195
2017-09-26,13.3101,-182.3490,16.7728,-22.3612,-0.1361,39.2667,3810.3333,3808.3827,3821.6928,3820.7816,2.9901,0.0783
2017-09-27,13.7513,-88.9541,14.8677,-10.9161,-0.1162,39.8588,3818.9646,3818.8147,3832.5660,3821.2000,0.4184,0.0110
2017-09-28,13.5776,-106.9291,13.3124,-19.8967,-0.4011,42.0284,3821.5904,3813.7532,3827.3308,3822.5386,1.3386,0.0350
2017-09-29,29.6850,44.9790,13.0560,-1.3163,-0.1589,60.0622,3825.2021,3825.2021,3852.2236,3836.5013,13.9627,0.3653
2017-10-09,82.3378,331.8573,16.3524,44.4772,1.3643,82.0260,3910.1149,3876.0322,3918.8391,3882.2076,45.7063,1.1914
2017-10-10,45.2752,185.3606,19.3595,72.0722,1.5287,83.8151,3883.0037,3855.4666,3900.7418,3889.8637,7.6561,0.1972
2017-10-11,27.5725,182.6675,22.5177,81.9052,1.5494,86.5133,3886.8184,3885.4970,3913.0695,3902.6868,12.8231,0.3297
2017-10-12,19.8963,150.6909,25.5546,91.7536,2.1095,88.3752,3902.0156,3897.5472,3917.4435,3912.9536,10.2668,0.2631
2017-10-13,18.2859,131.5267,28.2846,98.4631,2.0447,89.7114,3912.9750,3908.8885,3927.1744,3921.0017,8.0481,0.2057
2017-10-16,34.1015,114.3906,29.4985,76.9449,1.9706,79.4267,3926.2754,3913.3224,3947.4239,3913.4462,-7.5555,-0.1927
2017-10-17,24.1383,78.6023,30.0833,30.8612,1.9631,78.8846,3910.7894,3900.4758,3924.6141,3913.0688,-0.3774,-0.0096
2017-10-18,31.3418,99.1156,32.6790,54.2989,3.3101,87.3919,3914.8152,3914.8152,3944.4106,3944.1626,31.0938,0.7946
2017-10-19,20.5171,86.5927,33.3102,28.5627,2.8912,72.7790,3940.5831,3923.6455,3944.0349,3931.2495,-12.9131,-0.3274
2017-10-20,21.0521,61.9421,33.0743,13.8984,2.7649,68.1240,3918.5265,3910.1974,3928.9607,3926.8520,-4.3975,-0.1119
2017-10-23,15.6167,70.1583,32.8274,9.7964,2.8321,70.1779,3930.8914,3920.6562,3936.2729,3930.7981,3.9461,0.1005
2017-10-24,37.4663,104.2320,34.5411,45.9491,3.2033,80.8878,3926.2299,3922.0288,3959.4951,3959.3953,28.5972,0.7275
2017-10-25,24.0882,161.8453,36.8904,63.8802,2.4404,84.8859,3958.1669,3954.0011,3978.0893,3976.9490,17.5537,0.4433
2017-10-26,40.0453,211.0499,39.6369,49.4126,2.6662,87.7892,3980.0479,3973.5535,4013.5988,3993.5752,16.6262,0.4181
2017-10-27,33.1105,198.0323,43.6020,90.7181,3.0564,91.2382,3992.5539,3991.3540,4024.4645,4021.9676,28.3924,0.7110
2017-10-30,73.0696,130.2230,45.2347,82.8698,2.4730,79.6013,4022.1641,3960.2698,4033.3394,4009.7218,-12.2458,-0.3045
2017-10-31,26.4653,102.5283,45.7588,75.9198,2.1861,76.7209,3995.3935,3983.2565,4009.2828,4006.7179,-3.0039,-0.0749
2017-11-01,41.1346,96.4821,44.8426,37.2268,2.1254,66.9503,4007.9116,3991.3235,4032.4581,3996.6221,-10.0958,-0.2520
2017-11-02,27.8501,53.0277,43.6546,20.1853,2.1483,67.2046,3994.0946,3971.3761,3999.2262,3997.1343,0.5122,0.0128
2017-11-03,36.3110,38.0147,41.8725,-0.8773,1.2306,62.2284,3992.3496,3963.0263,3999.3373,3992.6979,-4.4364,-0.1110
2017-11-06,46.2313,73.5646,42.2479,-1.0780,2.2802,75.8592,3989.1824,3975.4069,4021.6382,4020.8896,28.1917,0.7061
2017-11-07,43.3282,146.8169,44.7216,44.5247,3.2442,84.0380,4022.4018,4021.3639,4064.2178,4054.2465,33.3569,0.8296
2017-11-08,48.5685,159.3128,45.6522,41.2878,2.9818,78.0976,4051.4935,4040.5772,4089.1457,4048.0057,-6.2408,-0.1539
2017-11-09,38.2098,153.6360,48.0861,79.2777,2.9425,84.1187,4043.0663,4038.4004,4076.6102,4075.8998,27.8941,0.6891
2017-11-10,49.0572,184.7999,52.3178,114.7769,3.3936,88.8621,4070.2763,4067.6570,4116.7142,4111.9112,36.0114,0.8835
2017-11-13,25.7343,177.2384,56.3263,135.3754,3.3679,90.4055,4115.5507,4115.5507,4137.6455,4128.0733,16.1621,0.3931
2017-11-14,46.6559,114.7745,56.5337,78.4614,1.9240,69.7838,4129.2736,4086.8903,4133.5462,4099.3510,-28.7223,-0.6958
2017-11-15,47.0904,58.0173,54.0033,19.4231,1.5948,56.0628,4084.2131,4055.7167,4102.8071,4073.6696,-25.6814,-0.6265
2017-11-16,45.3436,70.5279,53.9057,57.0065,2.4532,65.8862,4063.4943,4062.2734,4107.6170,4105.0122,31.3426,0.7694
2017-11-17,41.0033,84.6526,54.4783,44.9510,3.1083,69.9591,4094.0787,4081.3723,4122.3756,4120.8508,15.8386,0.3858
2017-11-20,83.5508,87.3068,56.1395,31.9222,3.6701,75.1294,4093.7340,4060.9636,4144.5144,4143.8334,22.9826,0.5577
2017-11-21,90.2853,172.2534,62.6938,89.6282,5.6354,85.0521,4131.8482,4129.9783,4220.2636,4217.7015,73.8681,1.7826
2017-11-22,69.4945,193.5702,67.9015,128.2156,5.1401,85.9504,4228.3721,4191.1450,4260.6395,4227.5666,9.8651,0.2339
2017-11-23,140.6648,50.8382,61.2227,28.7270,1.1876,44.8822,4213.3781,4086.9018,4214.1895,4102.3966,-125.1700,-2.9608
2017-11-24,59.1048,-32.7434,55.4365,-0.8088,1.3883,45.3347,4089.4723,4057.4894,4116.5942,4104.2034,1.8068,0.0440
2017-11-27,67.0577,-101.2969,45.9433,-70.9033,-0.6367,34.9861,4088.9318,4037.1457,4088.9318,4049.9475,-54.2559,-1.3220
2017-11-28,46.1798,-129.8285,38.4507,-88.0099,-1.3640,36.8592,4034.2057,4010.2955,4056.4753,4055.8235,5.8760,0.1451
2017-11-29,64.5548,-119.9819,31.9771,-163.9486,-1.8004,36.4156,4061.3545,4004.6870,4069.2418,4053.7529,-2.0706,-0.0511
2017-11-30,65.7511,-136.8577,22.7394,-221.4673,-2.2748,27.3304,4034.0091,3988.0018,4052.7970,4006.0993,-47.6536,-1.1755
2017-12-01,42.7288,-130.1479,14.6075,-104.2601,-1.8542,26.0283,4003.5604,3984.3776,4027.1064,3998.1365,-7.9628,-0.1988